,Id,Nummer,Titels,Initialen,Tussenvoegsel,Achternaam,Voornamen,Roepnaam,Geslacht,Functie,Geboortedatum,Geboorteplaats,Geboorteland,Overlijdensdatum,Overlijdensplaats,Woonplaats,Land,ContentType,ContentLength,GewijzigdOp,ApiGewijzigdOp,Verwijderd
241,0c935ae2-c99e-4f9f-a38a-672034c00ede,,,,,,,,,,,,,,,,,,,,,
242,7b4e884a-9714-4486-afdf-67236e141c47,1742.0,,PA,van,Meeuwen,,,man,Oud Kamerlid,1772-01-27T00:00:00+01:00,-,,1848-08-19,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:38:20.9303268Z,False
243,05b00315-5e65-4ba2-8b68-672fe89ad7b4,113.0,drs.,HACM,,Notenboom,,,man,Oud Kamerlid,1926-08-31T00:00:00+02:00,Roosendaal en Nispen,,,,Venlo,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:30:34.2217031Z,False
244,efbd64bd-4263-433f-a3f2-67386477de49,,,,,,,,,,,,,,,,,,,,,
245,d93a8af2-b5ab-42dd-9026-675b5994cedd,,,,,,,,,,,,,,,,,,,,,
246,40b4a78d-2092-4403-8ad8-675cc8b376a7,1990.0,,JA,,Simonis,,,man,Oud Kamerlid,1767-01-24T00:00:00+01:00,-,,1827-09-04,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:39:21.8214626Z,False
247,2315d2f4-acf0-4ede-a3cd-675d1832fa39,138.0,mr.,GC,van,Dam,,,man,Oud Kamerlid,1922-06-28T00:00:00+02:00,Bleskensgraaf                      ,,1999-01-19,Leidschendam                       ,Leidschendam,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:30:34.2373279Z,False
248,d09a34c1-691f-4d1b-97d3-6790f19b8139,,,,,,,,,,,,,,,,,,,,,
249,55ea68c2-6473-4edd-b136-6795597ee5eb,773.0,,HM,,Nijpels-Hezemans,,,vrouw,Oud Kamerlid,1947-09-10T00:00:00+02:00,Bergen op Zoom,,,,Waalre,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:33:22.0991953Z,False
0,1c2d5dd8-5c92-47fe-b6c8-67befcbf72ba,,,,,,,,,,,,,,,,,,,,,
1,2f22ef83-9718-496c-b626-67db6b205146,2229.0,,HH,van der,Zanden,,,man,Oud Kamerlid,1894-08-20T00:00:00+02:00,-,,1964-09-01,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:40:23.6657356Z,False
2,4b7f9a52-9563-41ed-afc5-67f78c805666,2000.0,,PZNN,,Sluis,,,man,Oud Kamerlid,1834-04-10T00:00:00+02:00,-,,1924-07-21,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:39:21.8683331Z,False
3,851439c3-e344-45b0-8885-68080010b5df,118.0,,MBC,,Beckers-de Bruijn,,,vrouw,Oud Kamerlid,1938-11-02T00:00:00+01:00,Driebergen-Rijsenburg,,2006-03-23,Wadenoijen,Wadenoijen,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:30:34.1591972Z,False
4,de076177-b820-4aff-9629-6829277e1c16,2632.0,,M.L.,,Verheijen,Marcus Leonardus,Mark,man,Oud Kamerlid,1976-08-14T00:00:00+02:00,Maasbree,,,,Venlo,NL,image/jpeg,23438.0,2020-11-20T13:29:40+01:00,2020-11-20T12:42:20.4010805Z,False
5,32c6ccc1-1c8f-4ba1-bf86-682b7891e3ad,386.0,drs.,D,,Eisma,,,man,Oud Kamerlid,1939-12-30T00:00:00+01:00,'s-Gravenhage,,,,'s-Gravenhage,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:31:40.1289306Z,False
6,2c76dc9e-3cd9-4ad3-b7bf-6836cd530d0f,660.0,,AC,,Tuinenburg,,,man,Oud Kamerlid,1915-07-23T00:00:00+02:00,Gorinchem,,1999-03-24,,Gorinchem,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:33:16.6928597Z,False
7,b5c0a2cb-ba71-4235-a731-684dfb176578,1227.0,,WH,de,Buisonjé,,,man,Oud Kamerlid,1878-10-20T00:00:00+02:00,-,,1952-02-17,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:35:23.7100918Z,False
8,a0c71d3f-a293-4e2b-8143-685de915a97e,1675.0,,F,,Lemker,,,man,Oud Kamerlid,1775-10-21T00:00:00+02:00,-,,1858-01-30,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:38:15.8365383Z,False
9,f802b8d1-29e1-4dd2-a095-687480747be2,,,,,,,,,,,,,,,,,,,,,
10,5a09c652-6b35-429d-bb4f-687729947b00,1177.0,,PA,van,Boetzelaar,,,man,Oud Kamerlid,1759-01-09T00:00:00+01:00,-,,1826-10-18,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:35:18.4756727Z,False
11,c7ce26d3-5ad5-4119-b11a-688db507740c,45295.0,,A.L.E.,,Arbouw (VVD),Alfred,Alfred,man,Eerste kamerlid,1961-06-26T00:00:00+02:00,Den Haag,Nederland,,,Prinsenbeek,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:43:21.1516011Z,False
12,3558cbd8-c54b-4732-9601-688e839494ec,60.0,mr.,FJFM,van,Thiel,,,man,Oud Kamerlid,1906-12-19T00:00:00+01:00,Helmond,,1993-06-02,Helmond,Helmond,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:30:34.1748259Z,False
13,82b81f3e-38ac-47b4-9755-68a31a236540,749.0,,WEH,,Sloots,Willem Eduard Harm,Willem,man,Oud Kamerlid,1950-07-24T00:00:00+02:00,'s-Gravenhage,,,,Kloetinge,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:33:16.8334966Z,False
14,dc6a02a7-3741-46f9-b505-68b3a513fd1e,2194.0,,R,,Westerhoff,,,man,Oud Kamerlid,1801-03-14T00:00:00+01:00,-,,1874-03-24,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:40:18.493815Z,False
15,ab2282b4-278f-4deb-878e-68b7e378dba6,2389.0,,C.P.,,Veerman,,,man,Oud Kamerlid,1949-01-01T00:00:00+01:00,-,,,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:41:14.5880344Z,False
16,8197af74-9b36-43ee-b4af-68bf6b8a2b45,1922.0,,W,,Roell van Hazerswoude,,,man,Oud Kamerlid,1793-04-07T00:00:00+02:00,-,,1841-03-12,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:39:16.6495434Z,False
17,ff5c4c15-ace5-43c0-80eb-68bfaddcbd57,,,,,,,,,,,,,,,,,,,,,
18,534d4ef2-8269-493c-974f-68d36bd7e752,78.0,,AJ,,Hermes,,,man,Oud Kamerlid,1929-08-27T00:00:00+02:00,Breda,,2002-01-31,Veghel,Veghel,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:30:34.2842038Z,False
19,40ec86c6-eade-41fb-926b-68e0e3f5cc8d,1149.0,,CHCMH,de,Bieberstein Rogalla Zwadsky,,,man,Oud Kamerlid,1854-01-24T00:00:00+01:00,-,,1929-03-22,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:35:18.3975464Z,False
20,7214164a-e032-4762-8718-68ee18debfb7,345.0,,G,,Baas,,,man,Oud Kamerlid,1884-02-26T00:00:00+01:00,Wormer,,1978-06-06,Amsterdam,Amsterdam,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:31:40.0508046Z,False
21,76a336b0-4462-40b5-85cb-693417b627ef,2006.0,,A,,Smidt,,,man,Oud Kamerlid,1845-05-01T00:00:00+02:00,-,,1935-05-09,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:39:21.7902146Z,False
22,46bf9345-7f12-41b9-8455-694899a87029,2.0,dr.,HW,,Tilanus,,,man,Oud Kamerlid,1884-10-05T00:00:00+02:00,Deventer,,1966-02-16,'s-Gravenhage,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:30:18.9558525Z,False
23,da75b204-8013-4fb7-8de1-6950a6a66861,,,,,,,,,,,,,,,,,,,,,
24,fae5c0ff-a1bd-46a9-bd09-69528db0bfb9,803.0,drs.,M.J.M.,,Verhagen,Maxime Jacques Marcel,Maxime,man,Oud Kamerlid,1956-09-14T00:00:00+02:00,Maastricht,Nederland,,,Oegstgeest,NL,image/jpeg,21840.0,2020-11-20T13:29:40+01:00,2020-11-20T12:33:27.1617651Z,False
25,1ae92324-3c75-462c-8919-69687d6d937f,905.0,,JLEMWRR,,Tiesinga-Autsema,,,man,Oud Kamerlid,1945-05-19T00:00:00+02:00,Rozenburg,,,,Zaandijk,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:34:22.5532045Z,False
26,cc57e0d8-3723-43fe-9ad1-696f58763c7d,2148.0,,H,,Vollenhoven van Beeck,,,man,Oud Kamerlid,1811-04-07T00:00:00+02:00,-,,1871-08-01,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:40:18.353182Z,False
27,03d47aa0-efa5-4cc0-bd0d-698f095f55ad,340.0,,J,,Smallenbroek,,,man,Oud Kamerlid,1909-02-21T00:00:00+01:00,Assen,,1974-09-29,Wassenaar,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:31:40.0195529Z,False
28,f7cfc141-7544-483b-8eb5-699240278276,1719.0,,AE,,Mackay,,,man,Oud Kamerlid,1838-11-29T00:00:00+01:00,-,,1909-11-13,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:38:15.8521575Z,False
29,c25b040c-b513-4acc-a0af-69929fec56b2,,,,,,,,,,,,,,,,,,,,,
30,f825afd4-c0ae-47b1-a865-69ac299bef21,1729.0,,MVEHJM,de,Marchant et d'Ansembourg,,,man,Oud Kamerlid,1894-01-18T00:00:00+01:00,-,,1975-01-24,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:38:21.0240773Z,False
31,6b27ebc2-674f-4c4f-8e3d-69b4e7e697d3,,,,,,,,,,,,,,,,,,,,,
32,1208ce8c-67da-4962-ae1f-69b876ca440e,,,,,,,,,,,,,,,,,,,,,
33,73d5e29e-48b1-4458-ae0b-69d9b55a4aa1,1471.0,,JF,,Heemskerk,,,man,Oud Kamerlid,1867-02-15T00:00:00+01:00,-,,1944-09-20,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.3516947Z,False
34,5555401c-f1d9-4fc8-a696-69dc7a693d0c,656.0,,AD,,Schoonenberg,,,man,Oud Kamerlid,1910-08-24T00:00:00+02:00,Amsterdam,,1975-01-05,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:33:16.7553569Z,False
35,cb4a41b7-b5f8-44ea-9cf3-69f148279335,5143.0,,G.A.,van,Strien (PVV),Gom,Gom,man,Eerste kamerlid,1951-06-10T00:00:00+02:00,Gertruidenberg,Nederland,,,Arcen,NL,image/jpeg,27615.0,2020-12-01T12:11:14+01:00,2020-12-01T11:12:13.6669325Z,False
36,c0a4ae37-9a27-40d0-b298-69f1925fa228,1334.0,,C,,Busmann,,,man,Oud Kamerlid,1800-04-20T00:00:00+02:00,-,,1858-05-17,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:36:19.8511825Z,False
37,1c85541e-5073-425f-84f5-69f271239b09,,,,,,,,,,,,,,,,,,,,,
38,e9e23661-efa2-40af-b57b-6a09260524ef,,,,,,,,,,,,,,,,,,,,,
39,14f9b096-b8ac-44ec-a089-6a0fbbfe5a02,474.0,drs.,M,,Dijkstra,,,man,Oud Kamerlid,1937-02-11T00:00:00+01:00,Cornjum,,,,Amsterdam,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:10.8481347Z,False
40,9b12bade-57df-4407-a7fb-6a1be9eb28b7,,,,,,,,,,,,,,,,,,,,,
41,02188011-2454-48c7-853a-6a319bb6b314,,,,,,,,,,,,,,,,,,,,,
42,2d5276e1-a1a6-45a0-b3f0-6a338dd6ab35,714.0,,PW,,Leffertstra,,,man,Oud Kamerlid,1933-01-09T00:00:00+01:00,Wyckel,,1989-07-31,,Wyckel,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:33:16.8022332Z,False
43,0c7614b5-0876-4599-b98f-6a45868eecfb,1095.0,,JH,,Arnoldts,,,,Oud Kamerlid,1808-09-09T00:00:00+02:00,-,,1881-12-19,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:35:18.3975464Z,False
44,0aabc3b1-ea43-46b5-82e8-6a4b26a553df,2487.0,drs.,M.C.,,Langkamp,Marianne Cornelia,Marianne,vrouw,Oud Kamerlid,1971-01-27T00:00:00+01:00,Enschede,,,,Den Haag,NL,image/jpeg,6333.0,2020-11-20T13:29:40+01:00,2020-11-20T12:42:15.2291598Z,False
45,d2047ba1-ad4b-421a-a154-6a629c1cfb22,1682.0,,D,van,Leyden Gael,,,man,Oud Kamerlid,1775-08-29T00:00:00+02:00,-,,1846-09-24,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:38:15.7740321Z,False
46,2d6d4590-453c-4970-9640-6a64c5d9645c,2592.0,drs.,M.E.,,Huizing,Matthijs Egbert,Matthijs,man,Oud Kamerlid,1960-10-10T00:00:00+02:00,Leiden,,,,Oegstgeest,NL,image/jpeg,5285.0,2020-11-20T13:29:40+01:00,2020-11-20T12:42:20.4323346Z,False
47,42dfd782-dd7a-4dd1-bc3f-6a66d682faf8,262.0,,W,,Jabaaij,,,vrouw,Oud Kamerlid,1939-04-13T00:00:00+02:00,-,,1995-06-07,,Dordrecht,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:31:29.9100263Z,False
48,c7225d51-c3da-4c9a-9ffe-6a6b1e0e2df9,782.0,drs.,LHJM,,Dankers,Nancy,Nancy,vrouw,Oud Kamerlid,1949-06-22T00:00:00+02:00,Helmond,,2005-08-25,,Helmond,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:33:27.1461344Z,False
49,5e9c31a7-f7c6-495e-81a2-6a79dac8549d,743.0,drs.,E,,Heerma,,,man,Oud Kamerlid,1944-12-23T00:00:00+01:00,Tietjerksteradeel                  ,,1999-03-01,,Amsterdam,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:33:16.849113Z,False
50,cbe3aa10-76a3-4891-8391-6a7cd0e29f00,1569.0,,HA,,Insinger,,,man,Oud Kamerlid,1827-10-14T00:00:00+02:00,-,,1911-02-20,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.3048146Z,False
51,b3230578-426f-4b84-bfe2-6a8136c6a3af,4877.0,,A.J.M.,,Laan-Geselschap,Antoinette José Marie,Antoinette,vrouw,Tweede Kamerlid,1965-04-06T00:00:00+02:00,Enschede,Nederland,,,Rotterdam,NL,image/jpeg,36985.0,2020-11-20T13:29:40+01:00,2020-11-20T12:43:15.8390459Z,False
52,4dd2288c-641e-4784-a696-6a910217051f,2073.0,,PEHJ,de,Thiennes de Fontaine,,,man,Oud Kamerlid,1761-05-12T00:00:00+02:00,-,,1828-04-07,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:40:18.2281815Z,False
53,9a666dee-1c11-48a9-87cc-6a9562c6ff32,1547.0,,GLJ,van der,Hucht,,,man,Oud Kamerlid,1812-12-20T00:00:00+01:00,-,,1874-03-05,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.2891898Z,False
54,46365d87-7459-407e-b774-6aa88ec08dc7,,,,,,,,,,,,,,,,,,,,,
55,2dd6c87e-29d8-4425-a896-6aa9a78c2c75,1385.0,,AW,,Engelen,,,man,Oud Kamerlid,1804-08-23T00:00:00+02:00,-,,1890-01-29,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:36:19.9136871Z,False
56,264a2f62-f4ac-48da-b1f6-6ab1aed0d22b,,,,,,,,,,,,,,,,,,,,,
57,7412f70b-fa29-4797-8547-6ab604d0fe1b,2268.0,,A.,van den,Brand,Arie,Arie,man,Oud Kamerlid,1951-02-22T00:00:00+01:00,Oostvoorne,,,,Spierdijk,NL,image/jpeg,5250.0,2020-11-20T13:29:40+01:00,2020-11-20T12:41:14.1661544Z,False
58,1c2fcf8d-7357-467b-8c03-6ac56151391c,1546.0,,UH,,Huber,,,man,Oud Kamerlid,1842-12-15T00:00:00+01:00,-,,1917-03-05,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.336069Z,False
59,6f00dff1-a8cd-4c68-ad4b-6ad1f9e1eb17,996.0,,C.,van der,Knaap,Cees,Cees,man,Oud Kamerlid,1951-01-27T00:00:00+01:00,Bennekom,,,,Rotterdam,NL,image/jpeg,24520.0,2020-11-20T13:29:40+01:00,2020-11-20T12:34:27.7876635Z,False
60,062bb04e-f53f-46dd-aab2-6ad2ecdab9f4,,,,,,,,,,,,,,,,,,,,,
61,675b63a1-c1f4-4384-8a52-6ae322a4fabb,5.0,,F,,Lieftinck,,,man,Oud Kamerlid,1835-06-08T00:00:00+02:00,Odoorn (Dr.),,1917-07-07,Haarlem,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:30:18.9558525Z,False
62,f239eca3-3860-4862-b75d-6aeba1e62d7c,44.0,,R,,Zegering Hadders,,,man,Oud Kamerlid,1912-06-25T00:00:00+02:00,Emmen,,1991-07-27,Emmen,Emmen,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:30:24.0809274Z,False
63,0a2c2762-7e65-4669-aafe-6aef2b72a5ba,,,,,,,,,,,,,,,,,,,,,
64,ed1f086b-b2dd-4b5e-b4ff-6b038549e081,459.0,ds.,J,,Knot,,,man,Oud Kamerlid,1917-12-18T00:00:00+01:00,Hilversum,,1980-01-27,Hoorn,Medemblik,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:10.7856294Z,False
65,1b38bf27-e767-41b3-ac49-6b1742622549,1525.0,,CHAJ,le,Hon,,,man,Oud Kamerlid,1792-01-10T00:00:00+01:00,-,,1868-04-29,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.3985685Z,False
66,a7082df5-a5d8-4831-a39f-6b228ecb8c2a,,,,,,,,,,,,,,,,,,,,,
67,71e50c77-a08e-4a77-812b-6b2f89afe009,2614.0,,H.A.J.M.,,Swinkels,Hendrikus Antonius Johannes Maria,Henri,man,Oud Kamerlid,1963-10-25T00:00:00+02:00,Vught,,,,Vught,NL,image/jpeg,17470.0,2020-11-20T13:29:40+01:00,2020-11-20T12:42:20.4635816Z,False
68,edf33ab3-0271-4032-8c95-6b4c81c02e6f,,,,,,,,,,,,,,,,,,,,,
69,e09e343b-09a0-4930-a43b-6b615002ddda,2263.0,,G.P.,Van,As,Gerard Pieter,Gerard,man,Oud Kamerlid,1944-11-12T00:00:00+01:00,Gouda,,,,Alphen aan den Rijn,NL,image/jpeg,5075.0,2020-11-20T13:29:40+01:00,2020-11-20T12:41:14.1661544Z,False
70,ab8725cf-3c98-4977-95a5-6b6219e89135,2270.0,,H.M.F.,,Bruls,Hubertus Maria Franciscus,Hubert,man,Oud Kamerlid,1966-02-06T00:00:00+01:00,Nuth,,,,Venlo,NL,image/jpeg,4259.0,2020-11-20T13:29:40+01:00,2020-11-20T12:41:14.2599169Z,False
71,308d210c-dfc8-48a6-9784-6b7a12484093,534.0,,VA,,Honig van den Bossche,,,man,Oud Kamerlid,1919-11-20T00:00:00+01:00,Cheribon (Indonesie),,1994-08-16,Gouda,Gouda,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:16.332592Z,False
72,a3d34dbc-d4fa-49a9-9cda-6b8cab51c5fb,303.0,mr.,JW,,Masman,Jan Willem,Jan,man,Oud Kamerlid,1929-08-11T00:00:00+02:00,Utrecht,,2009-09-11,Assen,Assen,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:31:40.0039296Z,False
73,fc9e69d4-b291-446a-a3e4-6b93175314c1,1970.0,,JEN,,Schimmelpenninck van der Oye,,,man,Oud Kamerlid,1836-08-12T00:00:00+02:00,-,,1914-09-11,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:39:21.7433418Z,False
74,70e357dc-9079-437e-a6b2-6ba1c6a4adb8,993.0,,PHB,,Wessels,,,man,Oud Kamerlid,1946-10-23T00:00:00+02:00,Gennep,,,,Gennep,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:34:27.8032892Z,False
75,ef5724ae-6ae1-46cf-8bc4-6ba40eaa693e,1270.0,,ECU,van,Doorn,,,man,Oud Kamerlid,1799-10-13T00:00:00+02:00,-,,1882-08-02,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:36:14.6636435Z,False
76,14b286e3-2a16-4928-9266-6bb08d091206,857.0,drs.,YPW,van de,Werff,,,man,Oud Kamerlid,1918-06-12T00:00:00+02:00,Maastricht,,,,Breda,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:34:22.5219542Z,False
77,4961642a-22cc-4905-b54c-6bb6884d5153,2181.0,,JBXJG,,Wasseige,,,man,Oud Kamerlid,1756-03-21T00:00:00+01:00,-,,1823-06-18,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:40:18.5406935Z,False
78,a6727ba5-e45d-4f28-b2fb-6bb73d255d81,,,,,,,,,,,,,,,,,,,,,
79,b90fc95e-73aa-4fa3-81df-6bf0cb69414a,2357.0,,R.H.,De,Boer,,,man,Oud Kamerlid,1949-10-09T00:00:00+02:00,Rotterdam,,,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:41:14.4942776Z,False
80,6949ab9e-9a7d-4755-8779-6bf84d6b525e,,,,,,,,,,,,,,,,,,,,,
81,6328b698-6e23-44e9-b11a-6bfd1d35d112,1765.0,,P,,Mijer,,,man,Oud Kamerlid,1812-06-03T00:00:00+02:00,-,,1881-02-06,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:38:20.9459476Z,False
82,88c567d5-656e-4f34-adb8-6c021d905635,1087.0,,J,van,Alphen,,,man,Oud Kamerlid,1829-12-01T00:00:00+01:00,-,,1911-07-15,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:35:18.4756727Z,False
83,935fc903-0272-4f85-84e7-6c22aa9710f3,2613.0,,K.,,Verhoeven,Kees,Kees,man,Tweede Kamerlid,1976-04-25T00:00:00+02:00,Utrecht,Nederland,,,Amersfoort,NL,image/jpeg,31006.0,2020-11-20T13:29:40+01:00,2020-11-20T12:42:20.4479572Z,False
84,e580df24-9b22-4434-8e81-6c24e533d1b4,,,,,,,,,,,,,,,,,,,,,
85,84a2fb0a-d21c-44a2-b1c4-6c26414ced62,,,,,,,,,,,,,,,,,,,,,
86,4c8ccc85-5229-4289-8b08-6c868826e082,,,,,,,,,,,,,,,,,,,,,
87,136bbfc6-e39f-4610-ad0c-6c9114781346,2407.0,mr.,P.W.L.,,Russell,,Paul,man,Oud Kamerlid,1954-07-18T00:00:00+02:00,-,,,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:41:19.6662007Z,False
88,5d481279-218e-4f6a-bc0f-6c91e48eb102,,,,,,,,,,,,,,,,,,,,,
89,d901b0a1-db5c-41ad-b417-6cbc1d72b3d2,,,,,,,,,,,,,,,,,,,,,
90,c374173d-a9a8-4111-b1c0-6cbe3979967b,1005.0,drs.,MAM,,Barth,Marleen,Marleen,vrouw,Oud Kamerlid,1964-03-21T00:00:00+01:00,Den Helder,,,,Wassenaar,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:34:27.8189137Z,False
91,c0d8ed4a-ec11-48e2-a468-6cd93327305b,4935.0,,J.A.M.J.,van den,Berg,Jacoba Antonia Maria Joanna,Joba,vrouw,Tweede Kamerlid,1958-08-21T00:00:00+02:00,Utrecht,Nederland,,,Goes,NL,image/jpeg,35468.0,2020-11-20T13:29:40+01:00,2020-11-20T12:43:15.9484234Z,False
92,9a979ceb-f6db-4780-a11c-6ceb1d3436e9,2552.0,,S.Th.M.,,Laaper-ter Steege,Saskia Theresia Maria,Saskia,vrouw,Oud Kamerlid,1964-04-19T00:00:00+02:00,Almelo,,,,Eindhoven,NL,image/jpeg,5955.0,2020-11-20T13:29:40+01:00,2020-11-20T12:42:15.3072902Z,False
93,7f55cfcd-b798-4052-b5ff-6cfc22744df2,472.0,dr.,WRV,,Dusarduijn,,,man,Oud Kamerlid,1928-09-29T00:00:00+02:00,Ijzendijke,,1986-08-30,,Sas van Gent,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:10.8481347Z,False
94,6e06e7c6-795f-4509-a82c-6d0b6e61b9ed,,,,,,,,,,,,,,,,,,,,,
95,2fa06ead-2041-490f-8725-6d4f700ebe3a,576.0,,S,,Keuning,Sierk,Sierk,man,Oud Kamerlid,1934-12-04T00:00:00+01:00,Arnhem,Nederland,2019-04-18,Ureterp,De Wilp,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:16.3013382Z,False
96,0541b503-5ff4-4e4f-99a2-6d4fc17f6176,1011.0,,JL,van den,Akker,Hans,Hans,man,Oud Kamerlid,1942-01-16T00:00:00+01:00,Delft,,2011-08-09,,Giessenburg,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:34:27.8345362Z,False
97,7b99b84b-4ad2-41b7-b2f2-6d52a5cd37d6,1243.0,,JTH,,Cremer,,,man,Oud Kamerlid,1847-06-30T00:00:00+02:00,-,,1923-08-14,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:36:14.5855161Z,False
98,f1206a36-badf-46f0-b022-6d5df302fd53,615.0,,B,,Bakker,,,man,Oud Kamerlid,1931-08-02T00:00:00+02:00,Texel,,,,Haarlem,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:33:16.8022332Z,False
99,7f16c575-b0de-4b50-9b99-6d7371198613,981.0,prof. dr.,H.,de,Haan,Henk,Henk,man,Oud Kamerlid,1941-04-08T00:00:00+02:00,Nijmegen,,,,Lettelbert,NL,image/jpeg,3809.0,2020-11-20T13:29:40+01:00,2020-11-20T12:34:27.7720384Z,False
100,c5f176bb-af9b-4c8f-8f4c-6d76d6f2e134,,,,,,,,,,,,,,,,,,,,,
101,bb81203f-19de-4158-8dfd-6d77af31379a,585.0,drs.,EFB,,Verwoert,,,man,Oud Kamerlid,1932-08-31T00:00:00+02:00,Arnhem,,1995-12-15,Utrecht,Utrecht,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:16.3794684Z,False
102,14f6a8a5-3796-4709-966f-6d9a28778c10,1849.0,,LTA,de,Pitteurs de Budingen,,,man,Oud Kamerlid,1753-03-23T00:00:00+01:00,-,,1828-07-08,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:39:16.6026702Z,False
103,f0a6110e-0a13-499b-b2dd-6daefd22072c,294.0,dr.,AJ,,Verbrugh,,,man,Oud Kamerlid,1916-07-19T00:00:00+02:00,'s-Gravenhage,,2003-02-06,Dordrecht,Dordrecht,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:31:40.1133068Z,False
104,abee1924-9a67-4a51-a30f-6dc079f0bb6f,,,,,,,,,,,,,,,,,,,,,
105,0c33030f-88e2-44c8-803d-6dd7c58c1378,2619.0,,R.P.,van,Laar,Roelof Peter,Roelof,man,Oud Kamerlid,1981-05-19T00:00:00+02:00,Berkel en Rodenrijs,Nederland,,,Hoofddorp,NL,image/jpeg,12394.0,2020-11-20T13:29:40+01:00,2020-11-20T12:42:20.4323346Z,False
106,6cf382f6-d1fb-4c91-8348-6ddd52d1e334,4864.0,,S.,,Dekker,Sander,Sander,man,Oud Kamerlid,1975-02-09T00:00:00+01:00,Den Haag,Nederland,,,Den Haag,NL,image/jpeg,31541.0,2020-11-20T13:29:40+01:00,2020-11-20T12:43:15.8546716Z,False
